User ID,Device Model,Operating System,App Usage Time (min/day),Screen On Time (hours/day),Battery Drain (mAh/day),App Frequency,Data Usage (MB/day),Age,Gender
1654,Google Pixel 5,iOS,260,11.26,1358,47,831,27,Female
1655,Samsung Galaxy S21,Android,94,2.02,2958,99,740,37,Female
1656,Samsung Galaxy S21,Android,491,7.36,1618,69,1041,20,Male
1657,Google Pixel 5,Android,47,6.47,1467,30,1619,52,Male
1658,Xiaomi Mi 11,iOS,144,4.46,2684,70,1702,45,Male
1659,Xiaomi Mi 11,Android,191,5.31,1896,64,486,39,Female
1660,OnePlus 9,iOS,314,4.88,2843,79,2239,31,Female
1661,Samsung Galaxy S21,Android,391,2.94,1239,74,1029,22,Male
1662,Samsung Galaxy S21,Android,67,2.17,2944,76,410,30,Female
1663,Xiaomi Mi 11,Android,596,6.25,1347,32,1960,49,Female
1664,Xiaomi Mi 11,Android,509,8.16,689,38,2065,36,Female
1665,OnePlus 9,iOS,264,2.61,1439,51,324,23,Female
1666,Xiaomi Mi 11,iOS,480,6.32,2380,84,713,56,Female
1667,iPhone 12,iOS,432,6.62,1271,99,1605,53,Female
1668,Google Pixel 5,Android,395,4.18,630,25,1866,19,Female
1669,OnePlus 9,iOS,542,3.74,2240,74,888,50,Female
1670,Xiaomi Mi 11,Android,328,9.0,2628,78,2491,28,Female
1671,iPhone 12,Android,368,8.63,1120,11,399,23,Male
1672,OnePlus 9,Android,248,4.66,2832,31,1282,31,Female
1673,OnePlus 9,iOS,137,10.56,1731,98,1368,54,Female
1674,iPhone 12,iOS,353,7.4,756,44,2365,41,Male
1675,OnePlus 9,iOS,502,3.82,1952,23,2277,43,Female
1676,Google Pixel 5,Android,228,11.36,1043,24,1746,38,Female
1677,OnePlus 9,Android,167,2.63,1361,19,601,18,Male
1678,OnePlus 9,iOS,402,9.58,1167,33,2457,33,Male
1679,iPhone 12,Android,107,6.62,391,72,1866,25,Male
1680,Google Pixel 5,Android,519,7.54,2361,49,391,44,Male
1681,OnePlus 9,Android,233,11.61,451,36,1660,18,Male
1682,OnePlus 9,iOS,579,4.86,2962,57,1644,29,Female
1683,OnePlus 9,iOS,480,10.53,1108,61,1060,36,Male
1684,Samsung Galaxy S21,iOS,39,7.16,1048,21,1922,52,Male
1685,OnePlus 9,iOS,326,3.83,2448,87,108,24,Female
1686,OnePlus 9,iOS,453,1.93,1037,78,1146,56,Female
1687,Samsung Galaxy S21,iOS,381,1.72,1466,17,1879,22,Male
1688,Google Pixel 5,iOS,553,6.86,2007,35,1457,49,Male
1689,Samsung Galaxy S21,iOS,332,7.08,1061,53,864,53,Female
1690,Samsung Galaxy S21,Android,150,9.78,340,26,2373,39,Male
1691,Google Pixel 5,iOS,180,9.28,1711,57,2422,18,Female
1692,OnePlus 9,iOS,373,8.51,1905,66,2134,43,Male
1693,Xiaomi Mi 11,Android,416,1.67,836,85,337,57,Female
1694,OnePlus 9,iOS,67,2.23,768,20,785,38,Male
1695,OnePlus 9,Android,166,3.96,2647,24,2401,59,Male
1696,OnePlus 9,Android,371,4.62,2778,29,1014,57,Female
1697,Xiaomi Mi 11,Android,212,2.41,805,88,2492,27,Male
1698,iPhone 12,Android,132,1.93,2341,14,127,28,Female
1699,Xiaomi Mi 11,Android,144,5.71,1083,18,112,57,Female
1700,OnePlus 9,Android,520,5.88,924,66,812,38,Male
1701,OnePlus 9,iOS,213,8.83,2438,72,1875,49,Male
1702,iPhone 12,Android,575,6.41,1896,22,2347,22,Female
1703,OnePlus 9,Android,165,8.13,1648,14,2025,37,Male
1704,Samsung Galaxy S21,Android,68,11.97,320,38,1702,30,Male
1705,iPhone 12,iOS,335,9.01,1894,47,498,35,Male
1706,Xiaomi Mi 11,Android,94,4.39,460,66,342,56,Female
1707,Xiaomi Mi 11,iOS,165,1.21,1686,39,1775,19,Male
1708,Samsung Galaxy S21,iOS,218,3.78,2969,16,1805,31,Male
1709,Samsung Galaxy S21,iOS,585,5.56,1855,55,1331,26,Female
1710,Samsung Galaxy S21,Android,370,3.22,2014,95,887,41,Female
1711,OnePlus 9,iOS,147,7.37,1456,40,2474,33,Female
1712,Xiaomi Mi 11,iOS,459,5.79,2344,58,435,58,Female
1713,Google Pixel 5,Android,84,3.84,510,26,1175,24,Male
1714,Samsung Galaxy S21,Android,567,8.79,1097,29,195,26,Female
1715,iPhone 12,iOS,184,8.64,2310,56,1881,30,Male
1716,iPhone 12,Android,500,11.65,1790,68,1549,43,Female
1717,OnePlus 9,iOS,382,7.46,1830,98,484,50,Male
1718,Samsung Galaxy S21,iOS,199,9.89,1842,35,716,20,Male
1719,iPhone 12,iOS,412,1.21,1466,63,277,20,Male
1720,Xiaomi Mi 11,Android,418,7.96,1978,75,1670,46,Female
1721,OnePlus 9,iOS,318,6.42,2759,56,1923,23,Male
1722,Samsung Galaxy S21,Android,215,11.05,2488,38,1410,50,Male
1723,Xiaomi Mi 11,iOS,278,2.93,1167,49,2377,37,Male
1724,OnePlus 9,Android,254,2.58,1349,86,287,59,Female
1725,Samsung Galaxy S21,iOS,279,8.72,1854,92,915,54,Male
1726,Samsung Galaxy S21,iOS,297,8.67,842,16,997,40,Male
1727,Samsung Galaxy S21,iOS,296,5.67,373,93,2464,47,Male
1728,Samsung Galaxy S21,iOS,31,9.7,1992,11,422,54,Male
1729,iPhone 12,Android,100,3.06,1383,91,257,27,Male
1730,Samsung Galaxy S21,iOS,129,9.11,1229,62,1368,36,Male
1731,Xiaomi Mi 11,iOS,467,8.87,1416,60,304,37,Male
1732,iPhone 12,iOS,394,8.25,2124,86,379,30,Female
1733,Samsung Galaxy S21,Android,40,2.11,2961,62,1315,19,Female
1734,iPhone 12,Android,302,8.09,1063,13,2313,20,Male
1735,Google Pixel 5,Android,413,9.35,2615,51,806,26,Female
1736,Xiaomi Mi 11,iOS,421,2.52,2986,53,577,59,Female
1737,Xiaomi Mi 11,iOS,553,7.81,610,89,944,47,Female
1738,iPhone 12,iOS,496,11.77,375,98,459,29,Female
1739,Samsung Galaxy S21,iOS,398,3.3,966,53,1824,54,Male
1740,Samsung Galaxy S21,Android,503,10.82,966,27,746,34,Female
1741,iPhone 12,Android,360,11.84,1229,66,1248,36,Female
1742,Samsung Galaxy S21,Android,190,2.49,2256,92,1306,42,Female
1743,Xiaomi Mi 11,Android,401,8.37,1435,38,227,42,Male
1744,Google Pixel 5,Android,346,10.78,680,18,189,51,Female
1745,Samsung Galaxy S21,iOS,205,11.28,432,70,1389,36,Female
1746,OnePlus 9,Android,580,11.55,1422,50,1106,44,Female
1747,Google Pixel 5,iOS,458,10.33,871,68,2026,34,Female
1748,Xiaomi Mi 11,iOS,120,3.44,746,77,1801,41,Female
1749,Xiaomi Mi 11,Android,366,9.43,2711,79,627,19,Female
1750,Xiaomi Mi 11,iOS,149,5.15,814,80,1654,31,Female
1751,Xiaomi Mi 11,iOS,33,10.53,421,38,729,40,Female
1752,Xiaomi Mi 11,Android,558,1.61,1512,67,1016,52,Male
1753,Google Pixel 5,Android,356,10.31,831,78,1963,21,Male
1754,Google Pixel 5,Android,432,2.03,1638,72,487,31,Female
1755,Xiaomi Mi 11,iOS,255,6.45,2949,47,871,24,Male
1756,Samsung Galaxy S21,iOS,495,10.68,563,29,2029,34,Female
1757,OnePlus 9,Android,225,8.23,450,82,1992,22,Male
1758,iPhone 12,Android,419,6.3,2374,62,2374,37,Female
1759,OnePlus 9,Android,497,4.58,2291,56,1311,56,Male
1760,Xiaomi Mi 11,Android,282,8.28,2848,61,612,43,Male
1761,Xiaomi Mi 11,Android,284,8.56,460,54,1460,31,Male
1762,Samsung Galaxy S21,Android,196,1.24,2912,12,626,21,Female
1763,OnePlus 9,Android,168,1.29,905,24,319,33,Female
1764,Google Pixel 5,iOS,569,11.62,2531,59,867,44,Male
1765,Samsung Galaxy S21,iOS,303,10.62,2631,89,706,56,Male
1766,Xiaomi Mi 11,iOS,266,9.95,655,37,1876,43,Male
1767,OnePlus 9,iOS,194,8.05,315,84,1055,25,Male
1768,Xiaomi Mi 11,Android,268,9.56,2776,11,349,40,Female
1769,iPhone 12,Android,404,7.02,1115,58,1237,55,Female
1770,iPhone 12,Android,156,5.32,677,41,2256,18,Male
1771,Xiaomi Mi 11,Android,92,2.76,2464,39,1790,48,Male
1772,Samsung Galaxy S21,iOS,521,9.61,2922,77,2449,37,Female
1773,OnePlus 9,iOS,230,6.89,1897,35,2087,33,Female
1774,Samsung Galaxy S21,Android,381,6.96,2859,52,1463,31,Male
1775,Samsung Galaxy S21,iOS,172,11.53,384,57,386,33,Male
1776,iPhone 12,Android,309,11.16,1539,77,1932,52,Female
1777,Xiaomi Mi 11,iOS,79,8.79,2909,13,438,28,Female
1778,Google Pixel 5,Android,241,9.64,1406,33,2403,43,Male
1779,iPhone 12,iOS,535,1.6,646,86,964,56,Male
1780,OnePlus 9,iOS,322,10.2,1728,82,764,25,Female
1781,Google Pixel 5,Android,243,8.88,420,88,2177,33,Male
1782,OnePlus 9,iOS,452,4.68,1457,47,510,59,Male
1783,Xiaomi Mi 11,iOS,58,8.24,1608,48,988,20,Male
1784,Google Pixel 5,iOS,507,10.58,1660,63,416,50,Female
1785,iPhone 12,iOS,230,2.85,505,71,2059,34,Male
1786,iPhone 12,iOS,489,11.35,2335,75,1654,43,Female
1787,iPhone 12,iOS,120,7.75,902,48,1237,56,Female
1788,Xiaomi Mi 11,iOS,143,10.16,2054,18,295,51,Male
1789,Samsung Galaxy S21,Android,99,9.38,913,10,1136,45,Male
1790,iPhone 12,iOS,350,4.26,349,62,1668,37,Male
1791,OnePlus 9,iOS,360,6.48,2259,84,1429,37,Male
1792,Samsung Galaxy S21,Android,467,10.49,749,22,2067,49,Male
1793,iPhone 12,iOS,389,1.09,2986,44,1314,19,Male
1794,Xiaomi Mi 11,iOS,239,2.82,533,62,172,25,Female
1795,Xiaomi Mi 11,iOS,549,6.02,1322,16,681,30,Female
1796,Samsung Galaxy S21,Android,78,10.75,494,54,1431,39,Female
1797,Samsung Galaxy S21,iOS,429,2.31,2192,45,2399,38,Male
1798,iPhone 12,Android,128,4.33,2394,96,1613,26,Male
1799,Xiaomi Mi 11,Android,202,4.08,894,27,1394,30,Male
1800,Xiaomi Mi 11,iOS,310,10.16,1063,83,2320,33,Female
1801,Samsung Galaxy S21,Android,312,2.09,2038,41,1563,58,Female
1802,iPhone 12,Android,130,1.45,447,37,683,44,Female
1803,Google Pixel 5,Android,529,8.4,2199,60,1083,24,Female
1804,Xiaomi Mi 11,Android,439,3.49,1149,48,1851,25,Male
1805,Google Pixel 5,iOS,309,9.66,1760,25,733,24,Female
1806,iPhone 12,iOS,529,11.44,584,24,1036,37,Female
1807,Google Pixel 5,iOS,405,2.19,2398,75,2059,40,Male
1808,Samsung Galaxy S21,iOS,440,7.19,2928,90,1749,37,Female
1809,iPhone 12,Android,575,4.83,1926,60,1067,36,Female
1810,OnePlus 9,iOS,161,2.38,2757,98,1646,50,Male
1811,Samsung Galaxy S21,Android,60,2.6,1245,10,1593,58,Female
1812,Xiaomi Mi 11,iOS,329,5.11,1495,97,244,32,Female
1813,OnePlus 9,Android,444,9.44,1219,90,508,21,Female
1814,Samsung Galaxy S21,iOS,169,3.39,575,94,376,55,Female
1815,Xiaomi Mi 11,iOS,598,1.83,2787,91,998,33,Male
1816,iPhone 12,iOS,510,6.42,1575,52,372,55,Female
1817,iPhone 12,Android,494,6.62,819,52,2012,48,Female
1818,Google Pixel 5,iOS,353,1.26,408,61,1887,56,Male
1819,iPhone 12,Android,401,11.65,650,37,569,30,Male
1820,Google Pixel 5,iOS,144,2.74,2868,41,1273,55,Female
1821,iPhone 12,Android,418,3.55,1050,45,637,57,Male
1822,Google Pixel 5,Android,376,5.53,1978,23,691,44,Female
1823,iPhone 12,iOS,407,6.5,397,52,2257,53,Male
1824,Samsung Galaxy S21,Android,355,8.05,2381,94,1605,44,Female
1825,iPhone 12,Android,550,10.26,2282,18,2309,34,Female
1826,OnePlus 9,iOS,227,8.36,2475,42,2328,49,Female
1827,Xiaomi Mi 11,Android,456,9.14,1246,10,1059,40,Female
1828,Samsung Galaxy S21,Android,126,1.42,2739,72,2009,28,Female
1829,OnePlus 9,Android,463,1.07,1133,98,121,18,Female
1830,Google Pixel 5,Android,547,10.64,2506,41,2045,33,Male
1831,Xiaomi Mi 11,Android,280,6.68,1060,45,1134,34,Male
1832,Google Pixel 5,iOS,86,11.28,864,31,173,43,Male
1833,iPhone 12,iOS,33,7.32,1645,88,1612,47,Female
1834,Google Pixel 5,Android,298,7.39,1364,41,637,23,Male
1835,iPhone 12,Android,555,9.1,970,30,1089,29,Female
1836,Samsung Galaxy S21,Android,109,6.78,1947,24,1682,58,Female
1837,Samsung Galaxy S21,Android,291,7.91,2401,23,646,53,Male
1838,OnePlus 9,iOS,58,4.02,1317,56,1083,45,Female
1839,Google Pixel 5,Android,573,7.08,821,74,1450,41,Male
1840,OnePlus 9,Android,473,8.51,572,92,251,19,Male
1841,Samsung Galaxy S21,Android,209,4.26,2883,12,1111,51,Female
1842,Samsung Galaxy S21,iOS,319,3.01,2201,54,224,33,Male
1843,iPhone 12,Android,42,9.77,1995,93,686,36,Female
1844,Xiaomi Mi 11,Android,209,10.0,2013,41,1842,46,Female
1845,Google Pixel 5,Android,217,5.67,1631,79,1427,29,Female
1846,Google Pixel 5,iOS,89,2.68,1285,52,1116,27,Female
1847,Xiaomi Mi 11,Android,306,7.09,2775,32,1539,53,Male
1848,iPhone 12,iOS,378,8.01,1981,81,718,51,Female
1849,iPhone 12,iOS,146,11.13,498,94,1257,24,Male
1850,Xiaomi Mi 11,iOS,449,2.13,2418,72,1999,36,Male
1851,Samsung Galaxy S21,Android,111,9.49,2867,82,375,45,Female
1852,Google Pixel 5,iOS,475,2.92,2729,44,2217,42,Female
1853,Google Pixel 5,Android,199,8.9,785,27,1909,22,Female
1854,Samsung Galaxy S21,Android,152,3.94,1083,46,2475,53,Female
1855,iPhone 12,Android,347,7.25,2467,92,1385,19,Male
1856,OnePlus 9,iOS,385,7.59,1842,90,2339,45,Male
1857,Google Pixel 5,Android,505,7.63,2163,86,1621,45,Male
1858,Samsung Galaxy S21,Android,287,7.16,488,92,616,28,Female
1859,Samsung Galaxy S21,iOS,381,10.76,2973,29,890,38,Female
1860,OnePlus 9,iOS,69,9.22,607,98,582,53,Female
1861,iPhone 12,iOS,124,11.89,1211,14,636,56,Female
1862,iPhone 12,Android,165,4.07,2734,68,1420,35,Female
1863,Samsung Galaxy S21,Android,194,2.93,814,43,2222,47,Female
1864,Google Pixel 5,Android,114,6.62,2291,59,1044,57,Female
1865,Google Pixel 5,Android,246,11.5,643,29,1553,22,Female
1866,iPhone 12,Android,357,6.85,1626,70,1647,57,Female
1867,OnePlus 9,Android,179,6.64,1699,15,1233,33,Male
1868,Xiaomi Mi 11,Android,435,7.99,561,92,1615,25,Male
1869,Samsung Galaxy S21,Android,392,11.95,2707,63,1338,46,Male
1870,Google Pixel 5,iOS,595,6.82,1724,47,2324,30,Male
1871,iPhone 12,Android,67,4.41,1775,59,1640,31,Male
1872,Samsung Galaxy S21,Android,93,6.91,1600,57,1924,59,Female
1873,iPhone 12,iOS,524,10.47,2400,97,1542,34,Female
1874,OnePlus 9,Android,385,7.01,1743,78,401,51,Female
1875,iPhone 12,iOS,59,11.03,865,61,1687,54,Male
1876,Xiaomi Mi 11,Android,428,5.8,2608,31,792,57,Male
1877,Xiaomi Mi 11,iOS,237,8.71,1691,18,1906,24,Female
1878,Xiaomi Mi 11,Android,147,10.64,649,10,2246,33,Female
1879,Xiaomi Mi 11,Android,398,5.34,1851,62,798,45,Female
1880,Xiaomi Mi 11,iOS,577,4.31,1663,86,1933,36,Male
1881,Samsung Galaxy S21,iOS,484,3.64,1472,97,1619,30,Female
1882,OnePlus 9,iOS,573,8.64,2857,20,180,22,Male
1883,Xiaomi Mi 11,Android,506,1.5,2034,44,298,28,Female
1884,OnePlus 9,iOS,252,9.37,1963,80,2204,24,Male
1885,Samsung Galaxy S21,Android,38,5.23,1496,46,916,26,Female
1886,Xiaomi Mi 11,Android,241,7.57,1737,80,946,59,Female
1887,Samsung Galaxy S21,Android,188,4.92,2409,68,2000,35,Male
1888,Google Pixel 5,Android,202,1.56,1318,42,2082,46,Male
1889,Samsung Galaxy S21,Android,225,8.18,2523,38,1051,26,Male
1890,Xiaomi Mi 11,iOS,546,5.25,399,31,1903,37,Female
1891,Xiaomi Mi 11,Android,230,4.05,1520,60,659,47,Male
1892,Samsung Galaxy S21,iOS,218,7.16,959,93,2471,22,Female
1893,Google Pixel 5,Android,328,3.64,511,90,1876,34,Female
1894,Xiaomi Mi 11,Android,585,11.16,775,58,1632,33,Female
1895,OnePlus 9,iOS,250,3.16,1936,13,176,49,Female
1896,Xiaomi Mi 11,iOS,213,1.18,2242,17,2385,25,Male
1897,Google Pixel 5,Android,173,10.43,2083,27,737,26,Female
1898,Google Pixel 5,iOS,344,1.8,2689,66,2009,26,Male
1899,Samsung Galaxy S21,Android,204,4.55,2099,86,1401,33,Female
1900,Xiaomi Mi 11,iOS,224,8.51,2907,29,2082,53,Female
1901,Samsung Galaxy S21,iOS,40,8.66,2835,37,625,56,Female
1902,Samsung Galaxy S21,iOS,32,1.98,1112,14,365,24,Male
1903,OnePlus 9,Android,167,6.25,1064,13,2110,35,Female
1904,Samsung Galaxy S21,iOS,174,8.73,1681,28,1714,50,Female
1905,Google Pixel 5,Android,217,1.67,2448,50,1710,29,Female
1906,OnePlus 9,Android,482,5.81,1124,98,2290,46,Female
1907,iPhone 12,iOS,406,4.17,1799,25,2035,50,Female
1908,Google Pixel 5,Android,516,7.65,1020,53,852,38,Female
1909,Xiaomi Mi 11,Android,228,10.45,1125,75,2468,43,Female
1910,iPhone 12,iOS,375,6.84,689,38,595,41,Female
1911,iPhone 12,Android,142,7.26,437,57,1318,54,Male
1912,Samsung Galaxy S21,iOS,597,5.84,2153,22,695,24,Female
1913,Google Pixel 5,iOS,84,9.01,569,55,252,54,Male
1914,OnePlus 9,Android,99,10.22,663,68,1898,35,Male
1915,OnePlus 9,iOS,467,2.91,1274,20,1755,36,Female
1916,Google Pixel 5,Android,399,3.43,781,53,1202,40,Female
1917,OnePlus 9,iOS,227,1.84,1852,68,498,53,Female
1918,iPhone 12,Android,381,4.5,2936,31,2392,49,Female
1919,Samsung Galaxy S21,iOS,72,1.36,635,43,224,41,Male
1920,Google Pixel 5,Android,478,4.99,1695,76,1048,36,Female
1921,Samsung Galaxy S21,Android,242,4.45,1049,28,1809,31,Female
1922,OnePlus 9,iOS,507,10.25,962,28,1011,51,Male
1923,iPhone 12,iOS,176,10.44,1659,67,886,48,Male
1924,Samsung Galaxy S21,iOS,441,8.81,1511,39,307,53,Male
1925,Xiaomi Mi 11,Android,560,4.43,2076,16,575,45,Female
1926,Samsung Galaxy S21,iOS,529,3.03,2526,42,472,18,Female
1927,iPhone 12,iOS,385,5.81,310,98,1347,28,Female
1928,Xiaomi Mi 11,Android,131,3.03,1339,99,2129,43,Male
1929,Xiaomi Mi 11,iOS,446,1.97,2880,95,484,22,Female
1930,iPhone 12,Android,129,2.37,1833,51,550,35,Male
1931,Xiaomi Mi 11,iOS,545,2.02,1760,42,2013,24,Female
1932,Xiaomi Mi 11,iOS,203,3.41,1192,91,998,43,Female
1933,OnePlus 9,Android,399,10.9,1006,35,1308,53,Male
1934,OnePlus 9,Android,443,5.09,2571,85,1311,49,Male
1935,OnePlus 9,iOS,442,2.35,2527,70,128,20,Male
1936,iPhone 12,Android,505,7.09,1431,76,2067,51,Female
1937,iPhone 12,iOS,569,1.05,2840,40,2079,51,Male
1938,Xiaomi Mi 11,Android,161,1.18,422,73,891,34,Male
1939,iPhone 12,Android,319,7.79,888,53,2347,44,Female
1940,Samsung Galaxy S21,iOS,411,6.19,2452,42,1858,21,Male
1941,OnePlus 9,iOS,512,9.27,1607,83,1409,26,Female
1942,Xiaomi Mi 11,iOS,438,11.71,2144,32,1627,59,Male
1943,Google Pixel 5,Android,591,8.72,2875,98,1100,29,Female
1944,OnePlus 9,iOS,114,11.28,608,41,898,34,Male
1945,Google Pixel 5,iOS,269,10.77,1416,91,376,24,Female
1946,Google Pixel 5,iOS,308,5.15,1215,83,2235,49,Female
1947,iPhone 12,iOS,366,3.04,1439,93,1421,22,Male
1948,Xiaomi Mi 11,Android,267,11.23,1881,71,469,37,Male
1949,iPhone 12,iOS,406,1.07,2426,82,952,21,Male
1950,Samsung Galaxy S21,iOS,93,7.0,1869,62,499,55,Female
1951,iPhone 12,iOS,84,2.14,1623,45,533,19,Male
1952,Samsung Galaxy S21,Android,53,2.13,1281,25,140,21,Female
1953,OnePlus 9,Android,44,4.13,2930,85,1777,34,Female
1954,iPhone 12,iOS,547,2.85,321,80,266,28,Male
1955,Xiaomi Mi 11,iOS,499,1.99,2578,78,1000,49,Female
1956,iPhone 12,iOS,256,4.87,307,28,529,47,Male
1957,Xiaomi Mi 11,iOS,287,1.15,2519,66,1009,43,Male
1958,Xiaomi Mi 11,Android,590,10.72,1237,51,1913,47,Female
1959,iPhone 12,Android,315,9.6,1225,57,2127,55,Male
1960,OnePlus 9,iOS,392,7.1,1094,71,1845,47,Male
1961,Google Pixel 5,Android,170,4.53,2232,10,1877,48,Female
1962,Google Pixel 5,Android,175,1.43,1792,31,2302,47,Male
1963,Google Pixel 5,iOS,272,11.11,1191,15,2103,22,Female
1964,Google Pixel 5,Android,231,11.82,1135,23,792,23,Female
1965,Xiaomi Mi 11,iOS,164,1.32,2861,66,1161,58,Female
1966,iPhone 12,Android,499,5.81,2361,91,899,36,Female
1967,Samsung Galaxy S21,iOS,428,10.28,1597,41,103,18,Male
1968,Google Pixel 5,Android,309,7.96,1583,89,1891,47,Female
1969,OnePlus 9,Android,420,6.5,1693,55,1040,37,Female
1970,OnePlus 9,Android,466,9.87,1742,67,1196,21,Female
1971,Google Pixel 5,iOS,230,1.16,1687,89,2106,25,Female
1972,Google Pixel 5,Android,169,7.77,1887,51,731,39,Male
1973,Xiaomi Mi 11,Android,223,2.68,2653,39,1178,34,Male
1974,Xiaomi Mi 11,Android,41,1.95,2026,19,408,50,Male
1975,Samsung Galaxy S21,Android,181,4.73,2641,51,1916,55,Female
1976,Google Pixel 5,Android,502,8.83,1966,54,1175,30,Female
1977,Google Pixel 5,Android,109,3.55,1565,72,1671,51,Male
1978,iPhone 12,iOS,88,1.35,2182,96,1217,25,Male
1979,iPhone 12,Android,136,8.89,2776,86,2001,21,Male
1980,Samsung Galaxy S21,iOS,420,4.98,2310,27,130,35,Female
1981,Xiaomi Mi 11,Android,507,4.52,1959,11,731,21,Female
1982,Google Pixel 5,Android,141,3.65,1303,38,1347,49,Male
1983,OnePlus 9,iOS,376,5.18,2183,77,574,40,Female
1984,iPhone 12,Android,457,10.16,2138,52,1762,38,Female
1985,OnePlus 9,iOS,239,6.18,1767,14,1095,27,Female
1986,Samsung Galaxy S21,Android,341,7.1,2780,90,1195,49,Male
1987,Xiaomi Mi 11,Android,301,10.33,1501,82,441,28,Female
1988,Samsung Galaxy S21,iOS,125,10.64,2594,97,2248,55,Male
1989,iPhone 12,iOS,382,2.18,2474,99,1531,26,Male
1990,OnePlus 9,Android,422,10.34,2238,72,2324,49,Male
1991,Google Pixel 5,Android,531,2.37,1730,72,1074,41,Male
1992,Xiaomi Mi 11,Android,48,5.11,2677,31,2264,48,Female
1993,iPhone 12,Android,145,11.85,2636,73,665,47,Female
1994,Google Pixel 5,Android,353,1.83,1122,55,626,19,Male
1995,iPhone 12,iOS,331,8.68,2505,20,881,52,Female
1996,Samsung Galaxy S21,iOS,193,6.15,758,93,305,27,Male
1997,OnePlus 9,iOS,425,7.75,1373,58,362,25,Male
1998,OnePlus 9,Android,438,2.53,350,11,320,45,Male
1999,Samsung Galaxy S21,iOS,306,5.35,1575,25,768,49,Female
2000,OnePlus 9,Android,105,5.28,1496,22,1224,23,Female
2001,Samsung Galaxy S21,Android,65,9.02,2980,53,1005,53,Female
2002,Samsung Galaxy S21,iOS,271,10.08,1720,13,2417,43,Female
2003,iPhone 12,Android,216,3.71,1214,30,772,42,Male
2004,Google Pixel 5,iOS,193,3.34,2951,86,503,49,Female
2005,iPhone 12,Android,598,3.16,2947,50,114,55,Female
2006,Xiaomi Mi 11,iOS,208,2.8,792,72,1431,45,Male
2007,OnePlus 9,iOS,534,2.46,745,49,190,57,Female
2008,Google Pixel 5,Android,563,1.82,351,70,1341,45,Male
2009,OnePlus 9,Android,469,1.35,1575,90,680,45,Male
2010,Xiaomi Mi 11,iOS,502,1.29,1456,42,339,42,Female
2011,OnePlus 9,iOS,382,3.75,1758,57,1599,24,Female
2012,Samsung Galaxy S21,iOS,393,5.27,731,68,1306,47,Male
2013,iPhone 12,iOS,85,2.77,1411,84,829,18,Female
2014,Samsung Galaxy S21,iOS,192,9.0,1537,89,2440,28,Male
2015,Xiaomi Mi 11,iOS,95,8.82,375,90,1380,19,Male
2016,Xiaomi Mi 11,Android,116,5.4,2472,48,959,39,Female
2017,Google Pixel 5,iOS,156,9.48,705,65,1834,39,Male
2018,OnePlus 9,iOS,284,3.04,2390,94,2044,43,Male
2019,OnePlus 9,Android,558,1.21,442,22,379,59,Male
2020,iPhone 12,iOS,146,2.12,2563,54,648,19,Male
2021,Google Pixel 5,iOS,193,1.05,1950,65,2149,20,Male
2022,Google Pixel 5,Android,442,5.57,2504,59,117,22,Male
2023,Xiaomi Mi 11,Android,154,3.54,1963,44,254,40,Male
2024,Xiaomi Mi 11,Android,295,8.53,1277,39,1954,55,Male
2025,Google Pixel 5,iOS,79,1.1,2128,24,934,24,Male
2026,OnePlus 9,Android,466,3.11,2029,50,509,39,Female
2027,Xiaomi Mi 11,Android,195,4.25,2875,96,1669,55,Female
2028,OnePlus 9,iOS,437,1.77,1881,13,827,32,Male
2029,Google Pixel 5,iOS,593,2.56,1749,42,1079,53,Female
2030,Xiaomi Mi 11,Android,353,1.79,1784,78,1202,50,Male
2031,iPhone 12,iOS,42,7.47,2578,12,1724,57,Male
2032,Samsung Galaxy S21,iOS,266,9.17,767,70,1814,53,Male
2033,OnePlus 9,Android,67,11.09,2949,62,810,55,Female
2034,Xiaomi Mi 11,Android,359,11.24,312,78,2182,50,Female
2035,Xiaomi Mi 11,Android,512,11.18,543,22,642,46,Female
2036,OnePlus 9,Android,314,9.26,620,55,1021,34,Male
2037,Xiaomi Mi 11,iOS,34,5.77,1323,35,937,49,Female
2038,Xiaomi Mi 11,iOS,171,4.53,2649,23,375,48,Female
2039,Samsung Galaxy S21,Android,434,11.47,2787,79,2240,21,Female
2040,Xiaomi Mi 11,Android,337,1.1,750,17,936,23,Female
2041,Xiaomi Mi 11,Android,557,11.32,1473,88,543,36,Female
2042,OnePlus 9,iOS,225,6.16,2914,77,1983,26,Male
2043,Google Pixel 5,Android,521,11.53,1710,94,1781,51,Male
2044,Xiaomi Mi 11,iOS,59,8.22,1275,75,738,52,Male
2045,OnePlus 9,iOS,161,3.86,1702,56,2345,37,Female
2046,Xiaomi Mi 11,iOS,579,11.54,2721,94,2146,51,Female
2047,OnePlus 9,Android,419,1.1,1344,88,1425,38,Female
2048,iPhone 12,Android,246,3.38,1241,48,2014,26,Male
2049,OnePlus 9,Android,161,10.61,2409,45,2160,42,Male
2050,Samsung Galaxy S21,iOS,234,2.95,1075,10,1484,53,Male
2051,OnePlus 9,iOS,223,1.12,1640,61,432,20,Female
2052,Xiaomi Mi 11,Android,402,3.86,1478,58,505,22,Female
2053,Samsung Galaxy S21,Android,226,10.57,1572,61,1125,23,Female
2054,Samsung Galaxy S21,iOS,133,6.89,1907,46,1894,58,Male
2055,OnePlus 9,iOS,190,1.32,1292,37,1669,25,Male
